group_id,year,month,interval_count_in,interval_count_out,total_count_in,total_count_out,zero_count_intervals_in,zero_count_intervals_out,max_interval_count_in,max_interval_count_out,min_interval_count_in,min_interval_count_out,mean_interval_count_in,mean_interval_count_out,weather_hours_available,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_relative_humidity_2m,total_precipitation,total_rain,total_snowfall,avg_cloud_cover,avg_wind_speed_10m,most_common_weather_code,station_to_weather_grid_km,bike_crash_count_1km_grouped,bike_crash_happened_1km_grouped,month_sin,month_cos,total_count_in_lag1,total_count_in_lag2,total_count_in_roll3_mean,total_count_in_roll6_mean,total_count_in_roll3_std,total_count_out_lag1,total_count_out_lag2,total_count_out_roll3_mean,total_count_out_roll6_mean,total_count_out_roll3_std,mean_interval_count_in_lag1,mean_interval_count_in_lag2,mean_interval_count_in_roll3_mean,mean_interval_count_in_roll6_mean,mean_interval_count_in_roll3_std,mean_interval_count_out_lag1,mean_interval_count_out_lag2,mean_interval_count_out_roll3_mean,mean_interval_count_out_roll6_mean,mean_interval_count_out_roll3_std,zero_count_intervals_in_lag1,zero_count_intervals_in_lag2,zero_count_intervals_in_roll3_mean,zero_count_intervals_in_roll6_mean,zero_count_intervals_in_roll3_std,zero_count_intervals_out_lag1,zero_count_intervals_out_lag2,zero_count_intervals_out_roll3_mean,zero_count_intervals_out_roll6_mean,zero_count_intervals_out_roll3_std,avg_temperature_2m_lag1,avg_temperature_2m_lag2,avg_temperature_2m_roll3_mean,avg_temperature_2m_roll6_mean,avg_temperature_2m_roll3_std,total_precipitation_lag1,total_precipitation_lag2,total_precipitation_roll3_mean,total_precipitation_roll6_mean,total_precipitation_roll3_std,avg_wind_speed_10m_lag1,avg_wind_speed_10m_lag2,avg_wind_speed_10m_roll3_mean,avg_wind_speed_10m_roll6_mean,avg_wind_speed_10m_roll3_std,avg_cloud_cover_lag1,avg_cloud_cover_lag2,avg_cloud_cover_roll3_mean,avg_cloud_cover_roll6_mean,avg_cloud_cover_roll3_std,bike_crash_count_1km_grouped_lag1,bike_crash_count_1km_grouped_lag2,bike_crash_count_1km_grouped_roll3_mean,bike_crash_count_1km_grouped_roll6_mean,bike_crash_count_1km_grouped_roll3_std,bike_crash_happened_1km_grouped_lag1,bike_crash_happened_1km_grouped_lag2,bike_crash_count_1km_grouped_roll3_sum,bike_crash_count_1km_grouped_roll6_sum,total_count_in_change_lag1,total_count_out_change_lag1,avg_temperature_2m_change_lag1,total_precipitation_change_lag1,in_out_ratio,in_out_ratio_lag1,total_count_sum,total_count_sum_lag1,bike_crashes_per_1000_cyclists_lag1,group_avg_bike_crash_count_history,group_avg_total_count_in_history,group_avg_total_count_out_history,target_bike_crash_count_next_month_1km_grouped,target_bike_crash_happened_next_month_1km_grouped,predicted_probability,predicted_label,group_name,gemeente,group_lat,group_long,member_site_count,member_site_ids
70,2024,11,5760.0,5760.0,25664.0,23701.0,2341.0,2996.0,50.0,76.0,0.0,0.0,4.455555555555555,4.114756944444444,720.0,7.42625,-0.7,17.85,86.61222290277777,75.2,64.199999839,7.70000001,79.09722222222223,11.606121460555556,3.0,4.4201621159039455,1.0,1,-0.5000000000000004,0.8660254037844384,29995.0,28376.0,29029.33333333333,30351.83333333333,853.4953622213594,26410.0,25413.0,25164.33333333333,24847.166666666668,1386.8223870897325,5.207465277777778,4.768274239623592,4.933501434115868,5.185104958396047,0.2389350040350266,4.585069444444445,4.270374726936649,4.277419562503376,4.244675096365188,0.3041886532008015,2144.0,2159.0,2171.6666666666665,2194.0,35.72580766523417,2952.0,2987.0,2997.0,2970.6666666666665,50.74445782546285,15.814583333333331,19.685080645161293,17.977441756272402,15.934925328554362,1.974995184387168,116.6,71.7,91.53333333333336,102.76666666666664,22.90291102312831,13.480869464027778,11.594691570161292,12.31439716737754,12.865538586558245,1.0193709455443494,58.24166666666667,58.70295698924731,60.47482078853047,65.39487753882916,3.4761075360177163,2.0,2.0,1.6666666666666667,1.5,0.5773502691896258,1.0,1.0,5.0,9.0,-4331.0,-2709.0,-8.388333333333332,-41.39999999999999,1.0828235095565588,1.1357440363498674,49365.0,56405.0,0.0354578494814289,0.8518518518518519,27429.555555555555,21475.666666666668,1.0,1.0,0.5943363279044386,1,Mechelen teller 1,Mechelen,51.04567,4.468825,2,"99,100"
71,2024,11,2880.0,2880.0,5224.0,4692.0,1554.0,1581.0,71.0,70.0,0.0,0.0,1.8138888888888889,1.6291666666666669,720.0,7.415833333333333,-1.2,17.55,86.25566173611111,60.3,55.599999835,3.29000002,79.35555555555555,12.010337938527778,3.0,1.1343444954292492,0.0,0,-0.5000000000000004,0.8660254037844384,8071.0,5662.0,6452.333333333333,6522.333333333333,1401.9352101054235,6928.0,4997.0,5591.0,5585.833333333333,1160.2702271453809,2.8024305555555555,1.90255376344086,2.198256421744325,2.2305499551971324,0.5232690977385468,2.4055555555555554,1.6790994623655917,1.904562425328555,1.9105212066905612,0.4345943725333061,1293.0,1248.0,1280.6666666666667,1293.3333333333333,28.57154761879816,1337.0,1367.0,1377.3333333333333,1382.3333333333333,46.37168676394236,15.660277777777775,19.63521505376344,17.87990442054958,15.760951314217444,2.02773854442675,96.9,64.2,79.46666666666665,89.5,16.457318534115178,14.0156623875,12.125663198387096,12.738805641666666,13.238830654451911,1.1060794457328569,59.54583333333332,59.009408602150536,61.9149193548387,66.51761499402627,4.57580224887459,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5773502691896258,1.0,0.0,2.0,2.0,-2847.0,-2236.0,-8.244444444444444,-36.60000000000001,1.113384484228474,1.1649826789838338,9916.0,14999.0,0.0666711114074271,0.1351351351351351,4845.918918918919,4355.351351351352,0.0,0.0,0.10871086882132096,0,Grimbergen,Meise,50.92127,4.34013,1,27
72,2024,11,5760.0,5760.0,15310.0,412.0,2303.0,5431.0,77.0,9.0,0.0,0.0,2.657986111111111,0.0715277777777777,720.0,7.501875,-0.65,17.65,86.32663242083333,68.1,60.60000003,5.2499999100000005,79.84861111111111,11.924960947847222,3.0,4.211946491727954,1.0,1,-0.5000000000000004,0.8660254037844384,22850.0,23126.0,22255.33333333333,21621.166666666668,1276.4972907661522,739.0,1039.0,915.6666666666666,891.1666666666666,156.95009822658065,3.967013888888889,3.8854166666666665,3.781791367980885,3.691939217443249,0.2534547766992343,0.128298611111111,0.1745631720430106,0.1552214008363201,0.1519694593787335,0.024045920254582,1882.0,1828.0,1851.0,1927.6666666666667,27.87471972952736,5210.0,5291.0,5261.0,5252.833333333333,44.39594576087257,15.733125,19.768212365591395,17.953425179211468,15.774669952210274,2.04788014847188,93.6,72.2,80.26666666666667,90.61666666666667,11.631566245924622,13.7322165375,12.020330831693547,12.572211300483866,12.985480521593336,1.0049875460588416,60.74583333333333,59.48252688172043,62.436783154121855,66.63775388291518,4.072154286594374,1.0,0.0,0.6666666666666666,0.5,0.5773502691896258,1.0,0.0,2.0,3.0,-7540.0,-327.0,-8.231250000000001,-25.5,37.16019417475728,30.920162381596757,15722.0,23589.0,0.0423926406375853,0.44,18466.6,704.48,0.0,0.0,0.2693762563346021,0,Melle teller 2,Melle,50.9986113,3.8040599,2,"116,117"
73,2024,11,5760.0,5760.0,3666.0,393.0,3741.0,5430.0,12.0,5.0,0.0,0.0,0.6364583333333333,0.0682291666666666,720.0,7.643333333333333,-0.6,17.9,86.13606685833332,61.3,59.40000022,1.33000002,80.94027777777778,12.389985789333334,3.0,3.862596968606974,0.0,0,-0.5000000000000004,0.8660254037844384,6144.0,6442.0,6260.333333333333,5757.333333333333,159.38109465469955,550.0,437.0,533.3333333333334,465.8333333333333,89.1758562242792,1.0666666666666669,1.0823252688172045,1.0632728494623656,0.98266035692951,0.0209564574076543,0.0954861111111111,0.0734206989247311,0.0906324671445639,0.0795400238948625,0.0153708500101146,3126.0,3041.0,3087.6666666666665,3199.6666666666665,43.10839052126333,5375.0,5588.0,5481.666666666667,5488.166666666667,106.50039123558858,15.62520833333333,19.365860215053765,17.6789896953405,15.513260155316608,1.897125931428728,93.9,53.8,74.00000000000001,79.51666666666667,20.05168322111636,13.919146683430556,12.221672575806451,12.635854238742086,13.164093334356856,1.1344028163456212,62.84444444444444,61.58602150537634,63.98623058542413,67.24273446833931,3.13132634561274,0.0,0.0,0.3333333333333333,0.5,0.5773502691896258,0.0,0.0,1.0,3.0,-2478.0,-157.0,-7.981874999999997,-32.60000000000001,9.32824427480916,11.170909090909092,4059.0,6694.0,0.0,0.1111111111111111,4720.851851851852,349.0740740740741,0.0,0.0,0.08388049250763983,0,Meulebeke teller 1,Meulebeke,50.960385,3.24481,2,"57,58"
74,2024,11,2880.0,2880.0,673.0,698.0,2476.0,2490.0,9.0,11.0,0.0,0.0,0.2336805555555555,0.2423611111111111,720.0,7.617638888888889,-0.55,17.65,86.10221235972223,61.0,55.99999995,3.4999999,80.25138888888888,12.266227737138887,3.0,3.4460814563038205,0.0,0,-0.5000000000000004,0.8660254037844384,1040.0,1070.0,1050.6666666666667,997.3333333333334,16.77299416721197,1066.0,1074.0,1076.6666666666667,1023.5,12.220201853216608,0.3611111111111111,0.3595430107526882,0.3569295101553165,0.3407351403823178,0.0059367321416669,0.3701388888888889,0.3608870967741934,0.3657631421744324,0.3496621117084826,0.0046461423153654,2328.0,2436.0,2409.333333333333,2417.833333333333,71.8145760506405,2370.0,2454.0,2412.0,2413.833333333333,41.99999999999808,15.71625,19.62755376344086,17.870828853046596,15.70416629330944,1.985771915966108,90.4,79.0,83.63333333333334,89.25,5.991939029507216,13.439862783472222,11.633177825188172,12.167153835234467,12.618811432734468,1.1069428169960795,61.09861111111111,60.56182795698925,63.11037933094385,67.0108422939068,3.958461839748792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-367.0,-368.0,-8.098611111111111,-29.40000000000001,0.9641833810888252,0.975609756097561,1371.0,2106.0,0.0,0.04,901.72,928.56,1.0,1.0,0.07385578899024357,0,Deinze teller 1,Nazareth,50.9598305,3.555502,1,114
75,2024,11,5760.0,5760.0,10150.0,15038.0,3080.0,2397.0,53.0,47.0,0.0,0.0,1.7621527777777777,2.610763888888889,720.0,8.672847222222222,0.95,18.4,81.81931878750001,66.4,65.000000024,0.98000002,82.0736111111111,16.258696673333333,3.0,0.855980323270034,0.0,0,-0.5000000000000004,0.8660254037844384,25666.0,54058.0,42433.0,33214.0,14878.055618930855,36168.0,75665.0,60588.0,46906.16666666666,21341.78973282232,4.455902777777778,9.082325268817204,7.177113201911591,5.644394974611708,2.418746835790839,6.279166666666667,12.712533602150538,10.24695340501792,7.971860065710872,3.4698012768751347,2439.0,1780.0,2064.6666666666665,2284.333333333333,338.52670992601645,1965.0,1391.0,1612.3333333333333,1828.1666666666667,308.71561886845467,16.192083333333333,19.33279569892473,17.776841397849463,15.494537783751491,1.570554291782326,130.0,82.8,96.23333333333332,89.88333333333333,29.445599558055108,17.27172289875,15.381583705846774,15.96247593598566,16.39116839451165,1.1362358929995833,66.4263888888889,60.34543010752688,63.95350955794505,65.70360663082438,3.195469356541885,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5773502691896258,0.0,0.0,1.0,4.0,-15516.0,-21130.0,-7.519236111111111,-63.6,0.6749567761670435,0.7096328245963283,25188.0,61834.0,0.0,0.7037037037037037,24191.51851851852,34011.07407407407,1.0,1.0,0.35984777548605423,1,Nieuwpoort totem,Nieuwpoort,51.134995,2.74329,2,"63,66"
76,2024,11,5760.0,5760.0,17517.0,22315.0,2504.0,1991.0,67.0,69.0,0.0,0.0,3.041145833333333,3.8741319444444446,720.0,8.672847222222222,0.95,18.4,81.81931878750001,66.4,65.000000024,0.98000002,82.0736111111111,16.258696673333333,3.0,1.13973160154311,0.0,0,-0.5000000000000004,0.8660254037844384,44276.0,92001.0,71769.0,56009.0,24677.12497435632,54403.0,115438.0,89494.0,69909.16666666667,31528.85207234793,7.686805555555556,15.457157258064514,12.140617532855437,9.522509707287933,4.008070923362353,9.444965277777778,19.3948252688172,15.137513067502988,11.88431432945042,5.127850851575428,2027.0,1508.0,1745.3333333333333,1933.8333333333333,262.32486220969145,1526.0,1065.0,1271.3333333333333,1438.0,234.2697874958132,16.192083333333333,19.33279569892473,17.776841397849463,15.494537783751491,1.570554291782326,130.0,82.8,96.23333333333332,89.88333333333333,29.445599558055108,17.27172289875,15.381583705846774,15.96247593598566,16.39116839451165,1.1362358929995833,66.4263888888889,60.34543010752688,63.95350955794505,65.70360663082438,3.195469356541885,0.0,0.0,0.3333333333333333,0.8333333333333334,0.5773502691896253,0.0,0.0,1.0,5.0,-26759.0,-32088.0,-7.519236111111111,-63.6,0.7849876764508178,0.8138521772696359,39832.0,98679.0,0.0,0.8148148148148148,41330.0,51470.07407407407,1.0,1.0,0.44677224646002356,1,Nieuwpoort teller 1,Nieuwpoort,51.13397,2.75624,2,"64,65"
77,2024,11,5760.0,5760.0,15821.0,143.0,1867.0,5627.0,44.0,3.0,0.0,0.0,2.746701388888889,0.0248263888888888,720.0,7.286111111111111,-0.95,17.85,86.59074043333334,66.6,60.69999986,4.12999999,78.83888888888889,11.511658329027778,3.0,2.9868313144271927,0.0,0,-0.5000000000000004,0.8660254037844384,23788.0,23956.0,22634.33333333333,20979.33333333333,2145.346669732734,250.0,290.0,242.66666666666663,358.3333333333333,51.393903659221664,4.129861111111111,4.024865591397849,3.84721848864994,3.60916272416269,0.4020646566657595,0.0434027777777777,0.0487231182795698,0.0412373058542413,0.061046787347591,0.0087713723527586,1451.0,1335.0,1429.3333333333333,1510.0,85.58231904624456,5548.0,5720.0,5691.0,5560.0,130.93127968518002,15.776805555555557,19.66048387096774,17.949526583034647,15.912990964755076,1.9825888700813377,111.7,90.4,97.39999999999998,108.8,12.385071659057914,13.220096011111112,11.52884827311828,12.18704461221625,12.685700990954077,0.905796315243057,58.140277777777776,59.2258064516129,60.86530764635604,65.5406660692951,3.818565395204333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7967.0,-107.0,-8.490694444444445,-45.10000000000001,110.63636363636364,95.152,15964.0,24038.0,0.0,0.037037037037037,18378.59259259259,206.4814814814815,0.0,0.0,0.0799289414156617,0,Nijlen teller 1,Nijlen,51.149935,4.6447400000000005,2,"92,93"
78,2024,11,5760.0,5760.0,35069.0,629.0,1249.0,5187.0,79.0,3.0,0.0,0.0,6.088368055555556,0.1092013888888888,720.0,8.645416666666666,1.25,18.35,82.01691594027777,73.6,70.09999995,2.4499999,82.3013888888889,16.65692412083333,3.0,0.973821665282341,2.0,1,-0.5000000000000004,0.8660254037844384,47499.0,57764.0,51785.66666666666,47421.333333333336,5337.4955113173455,859.0,1185.0,1025.0,940.1666666666666,163.08280105516948,8.246354166666666,9.70497311827957,8.789219310035842,8.090175104540023,0.7976069074393642,0.1491319444444444,0.1990927419354838,0.1738145908004778,0.1603895982676224,0.0249857217414567,1071.0,801.0,929.0,1004.8333333333334,135.54335099886035,5051.0,5025.0,5068.333333333333,5089.666666666667,54.123315986124375,16.24298611111111,19.36774193548387,17.79822207287933,15.517083706690562,1.5624268824029437,123.9,65.6,91.2,89.21666666666665,29.79144172409258,17.662250814583334,15.822406738306452,16.35113546767473,16.856703934518368,1.1425205340529194,65.58055555555555,59.48790322580645,63.4229091995221,65.74055406212665,3.413115660320532,3.0,2.0,1.6666666666666667,1.3333333333333333,1.5275252316519463,1.0,1.0,5.0,8.0,-12430.0,-230.0,-7.597569444444446,-50.30000000000001,55.753577106518286,55.29569266589057,35698.0,48358.0,0.0620373050994664,1.1833333333333331,36917.25,685.7166666666667,1.0,1.0,0.7100021715416702,1,Oostende 2,Oostende,51.213745,2.92754,2,"15,18"
79,2024,11,5760.0,5760.0,6538.0,1367.0,3330.0,4836.0,25.0,19.0,0.0,0.0,1.1350694444444445,0.2373263888888888,720.0,6.762708333333332,-1.75,17.3,87.32391146944444,65.8,61.499999994,3.01000002,76.975,12.581881539444446,3.0,1.3854086104420993,0.0,0,-0.5000000000000004,0.8660254037844384,13918.0,16659.0,15122.333333333334,13586.0,1400.394349222172,2730.0,2990.0,2857.0,2582.5,130.10380470993155,2.4163194444444445,2.798891129032258,2.5666965352449225,2.317096027479092,0.203987380267364,0.4739583333333332,0.5023521505376344,0.485103046594982,0.4405475283751494,0.0151492542076355,2459.0,2194.0,2336.333333333333,2514.6666666666665,133.5901692989939,4260.0,4330.0,4351.0,4413.0,103.11643903859095,15.684791666666666,19.79912634408602,17.95274865591398,15.847191233572282,2.089314310910442,116.2,73.8,96.40000000000002,111.65,21.338228605017765,13.198555805694443,11.568896350537631,12.270169074344382,12.522460233359842,0.8382321064372739,58.23611111111112,58.78360215053763,60.64859617682199,66.16240292712067,3.7145063126080102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7380.0,-1363.0,-8.922083333333333,-50.400000000000006,4.782735918068764,5.098168498168498,7905.0,16648.0,0.0,0.1034482758620689,9502.06896551724,2338.2758620689656,0.0,0.0,0.09282379594581856,0,Peer teller 1,Peer,51.134315,5.478545,2,"39,40"
80,2024,11,5760.0,5760.0,212.0,12079.0,5573.0,2078.0,5.0,60.0,0.0,0.0,0.0368055555555555,2.097048611111111,720.0,6.882708333333333,-1.65,17.5,87.00183312916667,65.4,58.69999998,4.68999991,76.85833333333333,12.661193677777778,3.0,4.646541075919162,0.0,0,-0.5000000000000004,0.8660254037844384,318.0,313.0,323.0,321.0,13.228756555323375,18249.0,17914.0,17705.0,17036.333333333332,673.2852293047899,0.0552083333333333,0.0525873655913978,0.054861111111111,0.0548023073476702,0.0021215529660834,3.168229166666667,3.009744623655914,3.008697356630824,2.90916498655914,0.1600580131878434,5499.0,5712.0,5631.666666666667,5587.333333333333,115.7425303565276,1595.0,1435.0,1554.0,1651.8333333333333,104.7043456595747,15.781666666666666,19.91310483870968,18.04973566308244,15.949283527479093,2.095240272871641,108.4,64.6,87.86666666666667,103.46666666666664,22.027558496876956,12.800541482361112,11.263744409516129,11.990601525325568,12.219094499692131,0.7717599235876049,57.63611111111111,59.178763440860216,60.57404420549583,65.93546893667862,3.8311226570841073,0.0,1.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,0.0,1.0,1.0,1.0,-106.0,-6170.0,-8.898958333333333,-43.0,0.0175511217816044,0.0174256123623212,12291.0,18567.0,0.0,0.6551724137931034,245.9655172413793,13237.586206896553,0.0,0.0,0.20419459216429073,0,Pelt teller 1,Pelt,51.231135,5.443759999999999,2,"45,46"
81,2024,11,5760.0,5760.0,3945.0,1893.0,3984.0,4799.0,18.0,17.0,0.0,0.0,0.6848958333333334,0.3286458333333333,720.0,7.350972222222222,-3.5,17.5,86.56453128194445,73.2,69.500000044,2.5900001,77.14722222222223,11.940691493916663,3.0,3.6154702369594096,0.0,0,-0.5000000000000004,0.8660254037844384,6318.0,6990.0,6528.666666666667,6256.666666666667,400.02666577783424,2862.0,2626.0,2625.0,2560.0,237.50157894210523,1.096875,1.1743951612903225,1.1086805555555552,1.0677139336917565,0.0606793467337733,0.496875,0.4411962365591398,0.4463709677419356,0.4374131944444444,0.0481257761137967,3417.0,3177.0,3296.333333333333,3386.833333333333,120.00555542696117,4490.0,4555.0,4564.666666666667,4567.166666666667,79.93956050250314,15.554027777777778,19.601344086021506,17.823206391875747,15.678711917562724,2.0678571550144733,97.0,81.5,88.83333333333333,95.06666666666666,7.783529619223891,13.96134704875,11.933814078225806,12.536959658230288,12.968687203368429,1.238366290781687,60.516666666666666,59.32392473118279,62.354121863799286,66.76626344086021,4.257486081439432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2373.0,-969.0,-8.203055555555556,-23.8,2.0839936608557843,2.207547169811321,5838.0,9180.0,0.0,0.037037037037037,5477.777777777777,2710.6296296296296,0.0,0.0,0.08055561836926926,0,Pepingen teller 1,Pepingen,50.75836,4.165285,2,"78,79"
82,2024,11,2880.0,2880.0,615.0,443.0,2417.0,2530.0,4.0,6.0,0.0,0.0,0.2221354166666666,0.1538194444444444,720.0,7.175347222222222,-1.5,17.1,87.14487473472222,62.0,59.20000001,1.96,77.43611111111112,12.54668836261111,3.0,6.078394135740471,0.0,0,-0.5000000000000004,0.8660254037844384,1154.0,1283.0,1206.3333333333333,1146.1666666666667,67.85523806850323,397.0,483.0,430.0,435.0,46.35730794599704,0.4097351593712003,0.4311155913978494,0.4126760567079628,0.3930563116574461,0.0171591531919349,0.137895102466134,0.1622983870967742,0.1459874355890697,0.1484846825496125,0.0141258394903401,2134.0,2117.0,2151.0,2172.5,44.97777228809895,2574.0,2603.0,2604.6666666666665,2591.1666666666665,31.53305144341839,15.350625,19.42385752688172,17.625611559139784,15.475966248506571,2.07804403180651,111.5,60.5,88.56666666666666,95.03333333333336,25.884615765611294,14.910415405694446,12.749393354435483,13.427348942444748,13.802763422521656,1.285945845508161,60.56944444444444,58.956989247311824,62.12574671445639,66.87762843488649,4.170688801680221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-539.0,46.0,-8.17527777777778,-49.5,1.3882618510158014,2.906801007556675,1058.0,1551.0,0.0,0.1538461538461538,1079.576923076923,433.0769230769231,0.0,0.0,0.06116952794196379,0,St. pieters leeuw teller 1,Sint-Pieters-Leeuw,50.75533,4.24951,1,106
83,2024,11,8640.0,8640.0,19586.0,24141.0,3309.0,2846.0,36.0,40.0,0.0,0.0,2.2668981481481483,2.7940972222222222,720.0,7.079375,-2.25,17.25,86.3145238486111,57.9,49.30000009,6.019999810000001,76.27500000000002,13.076448464333334,3.0,3.233756300597591,0.0,0,-0.5000000000000004,0.8660254037844384,24890.0,26418.0,25113.33333333333,23630.666666666668,1208.5765732188183,31860.0,33108.0,31569.666666666668,29913.33333333333,1702.1728271046304,2.880787037037037,2.959005376344086,2.843849561927519,2.689606357029072,0.1374001589887669,3.6875,3.7083333333333335,3.5756795101553167,3.405401234567901,0.2119770606466328,2935.0,2809.0,2866.333333333333,2977.6666666666665,63.75996654118686,2438.0,2190.0,2349.333333333333,2470.333333333333,138.27990936261622,15.553611111111111,19.65094086021505,17.835231481481483,15.739642697132616,2.0880212061468453,79.0,68.9,79.7,91.78333333333336,11.16646765991826,13.986240354305556,11.882665287231182,12.68244239187873,13.082416858570042,1.1387645869588745,58.91944444444446,57.61559139784945,60.54214456391876,65.56967592592592,3.993342870803802,1.0,0.0,0.3333333333333333,0.8333333333333334,0.5773502691896258,1.0,0.0,1.0,5.0,-5304.0,-7719.0,-8.474236111111114,-21.1,0.8113168468580423,0.7812303829252982,43727.0,56750.0,0.0176211453744493,0.75,17467.316666666666,22066.983333333334,1.0,1.0,0.47713167763447345,1,Tienen 2,Tienen,50.81330918367914,4.935166168467146,3,"22,23,24"
84,2024,11,2558.0,2558.0,1248.0,1232.0,1924.0,1895.0,13.0,13.0,0.0,0.0,0.4878811571540266,0.4816262705238467,720.0,6.932847222222222,-2.0,16.9,86.262320025,73.9,59.800000278,9.86999992,75.94444444444444,12.43064259948611,3.0,5.39815817018334,0.0,0,-0.5000000000000004,0.8660254037844384,2102.0,2734.0,2477.0,2281.6666666666665,332.1129325997405,2108.0,2838.0,2551.6666666666665,2325.833333333333,389.6027891755043,0.7298611111111111,0.9186827956989247,0.8401732377538829,0.778309811827957,0.0983461218069898,0.7319444444444444,0.9536290322580644,0.8652852449223416,0.7931638291517323,0.1174928189818907,1892.0,1754.0,1830.6666666666667,1907.1666666666667,70.2661606559895,1841.0,1691.0,1772.6666666666667,1851.6666666666667,75.88368291887991,15.57611111111111,19.819825268817205,17.93260603345281,15.810373730585424,2.1604263967721398,100.1,87.2,85.73333333333333,103.4,15.15332746736946,12.696153536944443,10.880012401747312,11.602580363569295,11.96678564838762,0.9632371494022488,59.92361111111112,58.28763440860215,61.23663381123058,66.46108870967741,3.7805726082197655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.0,-876.0,-8.643263888888889,-26.19999999999999,1.0129870129870129,0.9971537001897534,2480.0,4210.0,0.0,0.0,1836.655172413793,1817.1379310344828,0.0,0.0,0.0654300437021001,0,Tongeren,Tongeren,50.79286,5.52825,1,29
85,2024,11,5760.0,5760.0,366.0,9007.0,5430.0,2715.0,5.0,46.0,0.0,0.0,0.0635416666666666,1.563715277777778,720.0,7.911666666666666,-0.1,18.0,85.10613992916666,64.3,62.20000018799999,1.4700000200000003,81.6625,13.365224197458332,3.0,1.259596435230228,0.0,0,-0.5000000000000004,0.8660254037844384,496.0,576.0,537.3333333333334,485.8333333333333,40.06661120351194,12897.0,12439.0,11984.333333333334,11566.333333333334,1206.0851269016343,0.0861111111111111,0.096774193548387,0.0912037037037036,0.0828871714456391,0.0053475808646248,2.2390625,2.089885752688172,2.037572804659498,1.9757784498207889,0.2321104517692388,5314.0,5447.0,5410.0,5422.833333333333,83.86298349093053,2156.0,1984.0,2125.6666666666665,2234.833333333333,129.1988132040445,15.77326388888889,19.36236559139785,17.66888814217443,15.451135005973716,1.8030696757287377,107.0,49.3,83.06666666666666,87.61666666666667,30.08061391217497,15.108461084583334,13.543578706586022,13.930628265694445,14.442342443661888,1.0398162516537977,64.10138888888889,60.00672043010753,63.53200418160096,66.91652479091995,3.2778928927720123,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,-130.0,-3890.0,-7.861597222222223,-42.7,0.0406350616187409,0.0384585562533922,9373.0,13393.0,0.0,0.3703703703703703,404.1111111111111,10109.555555555557,0.0,0.0,0.1947974785595317,0,Torhout teller 1,Torhout,51.07154,3.082525,2,"55,56"
86,2024,11,2880.0,2880.0,5534.0,5857.0,1279.0,1288.0,30.0,29.0,0.0,0.0,1.9215277777777773,2.033680555555556,720.0,7.415833333333333,-1.2,17.55,86.25566173611111,60.3,55.599999835,3.29000002,79.35555555555555,12.010337938527778,3.0,5.659776121401711,0.0,0,-0.5000000000000004,0.8660254037844384,10337.0,11096.0,10751.0,12807.833333333334,384.17574103528847,9668.0,10136.0,9958.666666666666,12575.333333333334,253.75053366113968,3.589236111111111,3.728494623655914,3.65116114097969,4.372707586618877,0.0708963937199258,3.3569444444444443,3.4059139784946235,3.3824223416965347,4.295383437873357,0.0245451164025457,915.0,879.0,886.3333333333334,795.5,25.79405616287012,1017.0,998.0,1001.3333333333334,881.0,14.294521094932245,15.660277777777775,19.63521505376344,17.87990442054958,15.760951314217444,2.0277385444267555,96.9,64.2,79.46666666666665,89.5,16.457318534115334,14.0156623875,12.125663198387096,12.738805641666666,13.238830654451911,1.106079445732863,59.54583333333332,59.009408602150536,61.914919354838695,66.51761499402627,4.575802248874631,0.0,2.0,0.6666666666666666,0.3333333333333333,1.1547005383792517,0.0,1.0,2.0,2.0,-4803.0,-3811.0,-8.244444444444444,-36.60000000000001,0.9448523134710602,1.069197352089367,11391.0,20005.0,0.0,0.5,10411.25,11094.75,0.0,0.0,0.17516397639383505,0,Vilvoorde,Vilvoorde,50.91372,4.41497,1,47
