group_id,year,month,interval_count_in,interval_count_out,total_count_in,total_count_out,zero_count_intervals_in,zero_count_intervals_out,max_interval_count_in,max_interval_count_out,min_interval_count_in,min_interval_count_out,mean_interval_count_in,mean_interval_count_out,weather_hours_available,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_relative_humidity_2m,total_precipitation,total_rain,total_snowfall,avg_cloud_cover,rainy_days,heavy_rain_days,frost_days,storm_days,avg_wind_speed_10m,most_common_weather_code,station_to_weather_grid_km,bike_crash_count_1km_grouped,bike_crash_happened_1km_grouped,month_sin,month_cos,total_count_in_lag1,total_count_in_lag2,total_count_in_roll3_mean,total_count_in_roll6_mean,total_count_in_roll3_std,total_count_out_lag1,total_count_out_lag2,total_count_out_roll3_mean,total_count_out_roll6_mean,total_count_out_roll3_std,mean_interval_count_in_lag1,mean_interval_count_in_lag2,mean_interval_count_in_roll3_mean,mean_interval_count_in_roll6_mean,mean_interval_count_in_roll3_std,mean_interval_count_out_lag1,mean_interval_count_out_lag2,mean_interval_count_out_roll3_mean,mean_interval_count_out_roll6_mean,mean_interval_count_out_roll3_std,zero_count_intervals_in_lag1,zero_count_intervals_in_lag2,zero_count_intervals_in_roll3_mean,zero_count_intervals_in_roll6_mean,zero_count_intervals_in_roll3_std,zero_count_intervals_out_lag1,zero_count_intervals_out_lag2,zero_count_intervals_out_roll3_mean,zero_count_intervals_out_roll6_mean,zero_count_intervals_out_roll3_std,avg_temperature_2m_lag1,avg_temperature_2m_lag2,avg_temperature_2m_roll3_mean,avg_temperature_2m_roll6_mean,avg_temperature_2m_roll3_std,total_precipitation_lag1,total_precipitation_lag2,total_precipitation_roll3_mean,total_precipitation_roll6_mean,total_precipitation_roll3_std,avg_wind_speed_10m_lag1,avg_wind_speed_10m_lag2,avg_wind_speed_10m_roll3_mean,avg_wind_speed_10m_roll6_mean,avg_wind_speed_10m_roll3_std,avg_cloud_cover_lag1,avg_cloud_cover_lag2,avg_cloud_cover_roll3_mean,avg_cloud_cover_roll6_mean,avg_cloud_cover_roll3_std,rainy_days_lag1,rainy_days_lag2,rainy_days_roll3_mean,rainy_days_roll6_mean,rainy_days_roll3_std,heavy_rain_days_lag1,heavy_rain_days_lag2,heavy_rain_days_roll3_mean,heavy_rain_days_roll6_mean,heavy_rain_days_roll3_std,frost_days_lag1,frost_days_lag2,frost_days_roll3_mean,frost_days_roll6_mean,frost_days_roll3_std,storm_days_lag1,storm_days_lag2,storm_days_roll3_mean,storm_days_roll6_mean,storm_days_roll3_std,bike_crash_count_1km_grouped_lag1,bike_crash_count_1km_grouped_lag2,bike_crash_count_1km_grouped_roll3_mean,bike_crash_count_1km_grouped_roll6_mean,bike_crash_count_1km_grouped_roll3_std,bike_crash_happened_1km_grouped_lag1,bike_crash_happened_1km_grouped_lag2,bike_crash_count_1km_grouped_roll3_sum,bike_crash_count_1km_grouped_roll6_sum,total_count_in_change_lag1,total_count_out_change_lag1,avg_temperature_2m_change_lag1,total_precipitation_change_lag1,in_out_ratio,in_out_ratio_lag1,total_count_sum,total_count_sum_lag1,bike_crashes_per_1000_cyclists_lag1,group_avg_bike_crash_count_history,group_avg_total_count_in_history,group_avg_total_count_out_history,target_bike_crash_count_next_month_1km_grouped,target_bike_crash_happened_next_month_1km_grouped,predicted_probability,predicted_label,group_name,gemeente,group_lat,group_long,member_site_count,member_site_ids
62,2024,11,5760.0,5760.0,341.0,16753.0,5467.0,1975.0,6.0,103.0,0.0,0.0,0.0592013888888888,2.9085069444444445,720.0,7.478333333333333,-0.85,17.85,86.66855838611112,70.1,65.49999997,3.22,80.19027777777778,117.0,0.0,12.0,0.0,12.057307137638889,3.0,5.10114886971419,0.0,0,-0.5000000000000004,0.8660254037844384,457.0,410.0,955.0,699.0,903.5701411622676,20354.0,20318.0,22614.666666666668,20777.83333333333,3946.807486226472,0.0767809139784945,0.0711805555555555,0.1612156511350058,0.1182254330943846,0.1511212523267399,3.419690860215054,3.527430555555556,3.837436529271207,3.528995855734767,0.6325494452260702,5569.0,5418.0,5507.333333333333,5521.666666666667,79.21068951431938,1778.0,1663.0,1592.0,1629.8333333333333,229.87605355930503,12.531048387096774,15.757083333333334,16.005049283154122,16.117211768219832,3.604386670426316,66.0,102.9,79.96666666666665,87.16666666666667,20.017575610781005,12.157960987903223,13.882908966388888,12.706212721188768,12.349464840879628,1.01983736965123,66.48521505376344,59.86805555555556,62.001717443249696,64.25296445639187,3.88432695577494,122.0,151.0,123.33333333333331,145.83333333333334,27.02468007827904,0.0,0.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8333333333333334,0.5773502691896258,1.0,1.0,2.0,5.0,-116.0,-3601.0,-5.052715053763442,4.099999999999994,0.0203545633617859,0.0224525891716615,17094.0,20811.0,0.0480515112200278,0.36,458.0,16848.88,0.0,0.0,0.0738903507483397,0,Lokeren teller 1,Lokeren,51.09628,3.97024,2,"128,129"
64,2024,11,5760.0,5760.0,6368.0,6287.0,3678.0,3681.0,24.0,23.0,0.0,0.0,1.1055555555555556,1.091493055555555,720.0,7.064722222222223,-1.25,17.6,86.3605554125,66.0,57.899999935,5.66999989,77.96388888888889,99.0,0.0,17.0,0.0,12.55730140284722,3.0,4.129481843743527,0.0,0,-0.5000000000000004,0.8660254037844384,9413.0,9856.0,10530.0,10440.5,1566.7874776114288,9505.0,9842.0,10451.666666666666,10262.166666666666,1358.3159917093433,1.5814852150537635,1.711111111111111,1.7875522700119475,1.7733170922939063,0.2530985705323682,1.5969422043010753,1.7086805555555555,1.7743652927120668,1.743014486260454,0.2178243005828022,3589.0,3456.0,3490.0,3485.5,87.1263450398335,3583.0,3438.0,3445.333333333333,3464.0,134.1504130941587,12.385013440860217,15.85340277777778,16.03569967144564,16.261416517323777,3.7451636641432295,74.2,110.1,85.53333333333335,102.18333333333334,21.296556842206527,11.820318248521504,13.092115242916666,12.139539178319891,11.810319052857674,0.839774341010645,69.39381720430107,58.57222222222222,62.35158303464755,64.61811529271206,6.104218737727212,113.0,153.0,123.66666666666669,149.16666666666666,25.716402029314597,0.0,1.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,-3045.0,-3218.0,-5.320291218637994,-8.200000000000003,1.0128837283282963,0.9903208837453972,12655.0,18918.0,0.0,0.2580645161290322,8164.0,8015.967741935484,0.0,0.0,0.05221900787348138,0,Lommel teller 1,Lommel,51.23288,5.292,2,"37,38"
65,2024,11,5760.0,5760.0,1851.0,1944.0,4793.0,4784.0,21.0,18.0,0.0,0.0,0.3213541666666667,0.3375,720.0,7.0789583333333335,-2.5,17.55,86.64568317083332,64.1,60.69999978,2.38000002,79.05277777777778,112.0,0.0,23.0,0.0,11.668003104625,3.0,4.705905894618844,0.0,0,-0.5000000000000004,0.8660254037844384,2826.0,3328.0,3083.6666666666665,3000.5,251.2654638690584,2931.0,3391.0,3268.0,3147.833333333333,295.3760315259141,0.4747983870967742,0.5777777777777777,0.5243018219832735,0.510200119474313,0.0516044999785007,0.4924395161290322,0.5887152777777778,0.5553894115890083,0.5350078405017921,0.0545476205068329,4699.0,4394.0,4528.0,4549.333333333333,155.83003561572943,4641.0,4349.0,4444.0,4467.666666666667,170.64290199126202,12.490389784946236,15.752222222222226,16.003496117084826,16.25512880824373,3.6452443789538456,89.9,80.6,86.40000000000002,105.13333333333334,5.058655947976532,10.954599017580644,12.562843920555554,11.373042144557944,11.098590372839752,1.0453987473925856,71.04704301075269,58.59444444444444,62.414097968936666,64.43907556750298,7.492838860302625,119.0,154.0,127.66666666666669,152.5,23.24507116214832,0.0,0.0,0.3333333333333333,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,0.0,0.0,1.0,1.0,-975.0,-987.0,-5.411431451612903,-25.80000000000001,0.9521604938271604,0.9641760491299898,3795.0,5757.0,0.0,0.064516129032258,2331.7419354838707,2390.8064516129034,0.0,0.0,0.026521386722964207,0,Lummen,Lummen,50.979745,5.209485,2,"32,33"
66,2024,11,5760.0,5760.0,7159.0,8159.0,4263.0,4261.0,152.0,146.0,0.0,0.0,1.2428819444444446,1.4164930555555555,720.0,7.122847222222222,-2.25,17.35,85.82830716111111,77.8,63.59999955,9.94000002,75.40277777777777,119.0,0.0,29.0,0.0,12.205020307916667,3.0,2.4720263672572647,0.0,0,-0.5000000000000004,0.8660254037844384,12213.0,16827.0,16324.333333333334,16404.166666666668,3884.469762185488,13850.0,19090.0,19040.666666666668,18954.83333333333,5166.176664936397,2.051915322580645,2.9213541666666667,2.774075940860215,2.7865143369175627,0.6609450051124697,2.326948924731183,3.314236111111111,3.234673685782557,3.2196441905615294,0.8706742432333137,4064.0,3729.0,3803.6666666666665,3776.3333333333335,232.18598866713097,4032.0,3621.0,3723.6666666666665,3685.8333333333335,271.94546021828194,12.666397849462363,16.121388888888887,16.322631421744322,16.558056302270014,3.7608951323998543,87.9,90.8,81.10000000000001,95.15,14.362799170078253,10.693037893682796,12.228882116111112,11.126772065168756,10.903168560481632,0.9616387606949456,69.5524193548387,56.62222222222222,61.58867980884111,63.96739097968936,6.966726191698165,117.0,134.0,114.66666666666669,142.5,20.59935274064053,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5773502691896256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1666666666666666,0.5773502691896256,1.0,0.0,1.0,1.0,-5054.0,-5691.0,-5.543550627240143,-10.100000000000009,0.8774359602892511,0.8818050541516246,15318.0,26063.0,0.0383685684687104,0.1612903225806451,13119.58064516129,14837.193548387097,0.0,0.0,0.029864147574794827,0,Maaseik teller 1,Maaseik,51.093515,5.797205,2,"43,44"
67,2024,11,5760.0,5760.0,784.0,7413.0,5155.0,2586.0,7.0,18.0,0.0,0.0,0.1361111111111111,1.2869791666666666,720.0,6.9546527777777785,-1.75,17.35,86.24872678055556,69.5,64.799999964,3.29000002,77.65694444444445,115.0,0.0,33.0,0.0,11.842645276847222,3.0,5.624811223853962,0.0,0,-0.5000000000000004,0.8660254037844384,1181.0,1140.0,1105.6666666666667,1089.6666666666667,97.16137778630618,9981.0,10490.0,10521.666666666666,10110.333333333334,557.1753165147626,0.1984206989247311,0.1979166666666665,0.1878920250896056,0.1852169205495817,0.0178014772688647,1.6769153225806452,1.821180555555556,1.787335722819594,1.7177606033452808,0.0979845779453573,5052.0,4928.0,5039.0,5060.0,105.10470969466544,2303.0,2133.0,2142.6666666666665,2185.0,155.72518528912846,12.50880376344086,15.845972222222226,16.118101851851858,16.337393966547193,3.752770200578752,92.7,102.9,91.46666666666668,108.1,12.097244865395378,10.98038082639785,12.542976713750004,11.450688091025988,11.179696054197803,0.9489847649760392,70.22715053763442,57.42916666666667,61.901568100358425,64.41135752688173,7.216810283994908,135.0,163.0,134.33333333333334,158.16666666666666,29.005746557076147,0.0,1.0,0.6666666666666666,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5773502691896262,1.0,0.0,1.0,2.0,-397.0,-2568.0,-5.554150985663081,-23.200000000000003,0.1057601510859301,0.1183248171525899,8197.0,11162.0,0.0895896792689482,0.6129032258064516,916.4193548387096,8167.677419354839,0.0,0.0,0.1060260017560392,0,Maasmechelen teller 1,Maasmechelen,50.97034,5.6980450000000005,2,"41,42"
68,2024,11,2880.0,2880.0,4937.0,5176.0,1231.0,1159.0,16.0,28.0,0.0,0.0,1.714236111111111,1.7972222222222225,720.0,7.384027777777778,-0.95,17.7,86.25044987083334,67.6,58.799999844000006,6.159999990000001,78.98194444444445,123.0,0.0,11.0,0.0,11.694432085569444,3.0,3.51331843620502,0.0,0,-0.5000000000000004,0.8660254037844384,6990.0,7144.0,7239.333333333333,7313.0,308.2617935024159,7523.0,7630.0,7702.666666666667,7607.0,224.9807399164091,2.348790322580645,2.480555555555556,2.4592443249701312,2.485439068100358,0.101490612762552,2.5278897849462365,2.649305555555556,2.61674880525687,2.585026508363202,0.0778646681399196,1046.0,997.0,983.3333333333334,958.8333333333334,70.50059101407051,944.0,921.0,909.0,911.8333333333334,42.29657196511181,12.58736559139785,15.690833333333332,15.977410394265236,16.11379778972521,3.542038855424052,62.3,93.4,74.33333333333334,88.89999999999999,16.70039919682559,12.378969923319891,13.730699514583332,12.663256556084228,12.247083302554287,0.957493391558356,67.9475806451613,58.71388888888889,61.88043608124253,64.63659647550777,5.255983703971135,113.0,159.0,127.66666666666669,148.0,27.15388247255497,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5773502691896258,0.0,1.0,1.0,2.0,-2053.0,-2347.0,-5.203337813620072,5.299999999999997,0.9538253477588872,0.92915060481191,10113.0,14513.0,0.0,0.0952380952380952,5966.31746031746,5874.920634920635,0.0,0.0,0.08148222582979774,0,Machelen,Machelen,50.91618331151478,4.456121776137429,1,1
69,2024,11,5760.0,5760.0,8291.0,226.0,2784.0,5551.0,24.0,4.0,0.0,0.0,1.4394097222222222,0.0392361111111111,720.0,7.142291666666666,-1.05,17.65,86.64948264583333,66.3,60.29999986499999,4.20000006,79.56527777777778,117.0,0.0,13.0,0.0,12.662486873958333,3.0,4.4769902189262085,0.0,0,-0.5000000000000004,0.8660254037844384,11162.0,12586.0,12204.666666666666,11708.333333333334,913.7643751719238,353.0,342.0,368.3333333333333,376.0,36.50114153466082,1.8753360215053765,2.1850694444444443,2.0740106033452808,1.9900920325567504,0.172456043212604,0.0593077956989246,0.0593749999999999,0.0625224014336917,0.0644874094578307,0.0055097622918925,2476.0,2251.0,2214.0,2246.0,282.32428163372725,5635.0,5469.0,5569.666666666667,5572.5,88.46091415610383,12.25853494623656,15.65604166666667,15.81574596774194,16.01591136499403,3.639691967085692,67.6,94.7,79.13333333333331,101.65,13.992974427666663,12.251790786814515,13.400307207361111,12.507240112977897,12.222868080353942,0.7966742156167419,66.68279569892474,58.48888888888889,61.7745221027479,64.01929510155317,4.331252539466354,122.0,167.0,129.33333333333334,152.83333333333334,34.588051886935325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2871.0,-127.0,-5.116243279569894,-1.2999999999999972,36.6858407079646,31.62039660056657,8517.0,11515.0,0.0,0.037037037037037,10249.555555555557,363.6296296296296,0.0,0.0,0.032301929388988175,0,Malle teller 1,Malle,51.316815,4.73862,2,"103,104"
70,2024,11,5760.0,5760.0,25664.0,23701.0,2341.0,2996.0,50.0,76.0,0.0,0.0,4.455555555555555,4.114756944444444,720.0,7.42625,-0.7,17.85,86.61222290277777,75.2,64.199999839,7.70000001,79.09722222222223,115.0,0.0,14.0,0.0,11.606121460555556,3.0,4.4201621159039455,1.0,1,-0.5000000000000004,0.8660254037844384,31421.0,29995.0,29930.666666666668,30885.33333333333,1523.519062346569,28084.0,26410.0,26635.666666666668,25856.33333333333,1349.7237989059986,5.279065860215054,5.207465277777778,5.084935125872142,5.248398342505963,0.2765632812054533,4.718413978494624,4.585069444444445,4.524619383291906,4.393664231669848,0.2300553197693223,2192.0,2144.0,2165.0,2185.5,24.556058315616674,3047.0,2952.0,2995.333333333333,2991.333333333333,48.04511768466704,12.549395161290322,15.814583333333331,16.016353046594983,16.203771281362005,3.572119132122272,68.0,116.6,85.43333333333332,98.31666666666663,27.05445126653528,12.005039715094089,13.480869464027778,12.360200249761052,12.063013580856332,0.9919783343734468,67.65188172043011,58.24166666666667,61.53216845878137,63.80931152927121,5.3048435409564645,107.0,159.0,121.66666666666669,144.16666666666666,32.57811126098825,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.6666666666666667,1.5,0.5773502691896255,1.0,1.0,5.0,9.0,-5757.0,-4383.0,-5.1231451612903225,7.200000000000003,1.0828235095565588,1.1188221051132317,49365.0,59505.0,0.016805310478111,0.8571428571428571,27572.10714285714,21711.67857142857,1.0,1.0,0.8544740091691488,1,Mechelen teller 1,Mechelen,51.04567,4.468825,2,"99,100"
71,2024,11,2880.0,2880.0,5224.0,4692.0,1554.0,1581.0,71.0,70.0,0.0,0.0,1.8138888888888889,1.6291666666666669,720.0,7.415833333333333,-1.2,17.55,86.25566173611111,60.3,55.599999835,3.29000002,79.35555555555555,120.0,0.0,11.0,0.0,12.010337938527778,3.0,1.1343444954292492,0.0,0,-0.5000000000000004,0.8660254037844384,7372.0,8071.0,7035.0,6885.5,1239.3534604784888,6443.0,6928.0,6122.666666666667,5913.166666666667,1004.564748203582,2.4771505376344085,2.8024305555555555,2.3940449522102742,2.3428875448028674,0.4556582754577995,2.164986559139785,2.4055555555555554,2.083213859020311,2.012150910991637,0.3700671489025046,1368.0,1293.0,1303.0,1289.1666666666667,60.62177826491028,1382.0,1337.0,1362.0,1360.5,22.912878474775617,12.578427419354838,15.660277777777775,15.95797341696535,16.073941532258065,3.5378001568035247,71.2,96.9,77.43333333333334,85.71666666666668,17.218110620312878,12.620282585389784,14.0156623875,12.920536057092294,12.464621416299282,0.9801215966215298,67.66935483870968,59.54583333333332,62.074865591397845,64.85926672640382,4.852388105538529,111.0,156.0,123.66666666666669,144.0,28.219378684395835,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5773502691896258,0.0,1.0,1.0,2.0,-2148.0,-1751.0,-5.162594086021506,-10.900000000000006,1.113384484228474,1.14418749029955,9916.0,13815.0,0.0,0.1282051282051282,4936.076923076923,4442.666666666667,0.0,0.0,0.06872151405490984,0,Grimbergen,Meise,50.92127,4.34013,1,27
72,2024,11,5760.0,5760.0,15310.0,412.0,2303.0,5431.0,77.0,9.0,0.0,0.0,2.657986111111111,0.0715277777777777,720.0,7.501875,-0.65,17.65,86.32663242083333,68.1,60.60000003,5.2499999100000005,79.84861111111111,129.0,0.0,11.0,0.0,11.924960947847222,3.0,4.211946491727954,1.0,1,-0.5000000000000004,0.8660254037844384,20216.0,22850.0,22064.0,22058.0,1606.3536347890506,755.0,739.0,844.3333333333334,905.5,168.77598565356777,3.396505376344086,3.967013888888889,3.749645310633214,3.748908863500597,0.3085374961992335,0.1268481182795698,0.128298611111111,0.1432366338112305,0.1537531735364396,0.0271392700814658,2045.0,1882.0,1918.3333333333333,1908.6666666666667,112.97049762364084,5421.0,5210.0,5307.333333333333,5275.5,106.44403850538411,12.475739247311829,15.733125,15.992358870967744,16.079179734169653,3.6531414830389752,74.2,93.6,80.0,85.91666666666667,11.82032148462975,12.135358196236558,13.7322165375,12.629301855143368,12.218061476706838,0.956882135409993,66.76075268817205,60.74583333333333,62.32970430107528,64.77588859020311,3.8890394899340897,120.0,156.0,127.0,144.5,26.210684844162284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.577350269189626,0.0,1.0,1.0,3.0,-4906.0,-343.0,-4.973864247311829,-6.1000000000000085,37.16019417475728,26.77615894039735,15722.0,20971.0,0.0,0.4230769230769231,18533.884615384617,706.4230769230769,0.0,0.0,0.22260167053739707,0,Melle teller 2,Melle,50.9986113,3.8040599,2,"116,117"
73,2024,11,5760.0,5760.0,3666.0,393.0,3741.0,5430.0,12.0,5.0,0.0,0.0,0.6364583333333333,0.0682291666666666,720.0,7.643333333333333,-0.6,17.9,86.13606685833332,61.3,59.40000022,1.33000002,80.94027777777778,113.0,0.0,6.0,0.0,12.389985789333334,3.0,3.862596968606974,0.0,0,-0.5000000000000004,0.8660254037844384,5135.0,6144.0,5907.0,5913.333333333333,684.9737221237009,435.0,550.0,474.0,482.8333333333333,65.82552696332927,0.8627352150537635,1.0666666666666669,1.0039090501792114,1.004950716845878,0.1225105577015613,0.0730846774193548,0.0954861111111111,0.0806638291517323,0.0820853867980883,0.0128375721799532,3502.0,3126.0,3223.0,3193.1666666666665,245.33038947509215,5582.0,5375.0,5515.0,5507.333333333333,121.2806662250831,12.398655913978494,15.62520833333333,15.79657482078853,15.831751418757468,3.4867619359511197,58.5,93.9,68.73333333333335,73.75,21.92129862333278,12.007143406989249,13.919146683430556,12.715987555408752,12.311259510197656,1.0474729622166583,68.06317204301075,62.84444444444444,64.16454599761052,65.77803166069295,3.434438943233263,119.0,155.0,124.66666666666669,147.33333333333334,27.934447074057747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,-1469.0,-42.0,-4.755322580645162,2.799999999999997,9.32824427480916,11.804597701149426,4059.0,5570.0,0.0,0.1034482758620689,4777.758620689655,352.48275862068965,0.0,0.0,0.06183780693983073,0,Meulebeke teller 1,Meulebeke,50.960385,3.24481,2,"57,58"
74,2024,11,2880.0,2880.0,673.0,698.0,2476.0,2490.0,9.0,11.0,0.0,0.0,0.2336805555555555,0.2423611111111111,720.0,7.617638888888889,-0.55,17.65,86.10221235972223,61.0,55.99999995,3.4999999,80.25138888888888,111.0,0.0,8.0,0.0,12.266227737138887,3.0,3.4460814563038205,0.0,0,-0.5000000000000004,0.8660254037844384,1024.0,1040.0,1044.6666666666667,1008.3333333333334,23.35237318418253,1084.0,1066.0,1074.6666666666667,1045.6666666666667,9.018499505647204,0.3440860215053763,0.3611111111111111,0.3549133811230585,0.342642995818399,0.0094094910543281,0.364247311827957,0.3701388888888889,0.3650910991636797,0.3553352747909199,0.0046832571074336,2415.0,2328.0,2393.0,2425.0,57.26255320888075,2382.0,2370.0,2402.0,2415.5,45.43126676640042,12.548454301075267,15.71625,15.964086021505375,16.023503584229392,3.546051229139669,57.0,90.4,75.46666666666667,81.23333333333333,16.978025012743156,11.763195574166666,13.439862783472222,12.278745394275685,11.85323539583632,1.0076563637388047,65.63172043010752,61.09861111111111,62.43071983273595,65.01358273596178,2.785109990093149,125.0,148.0,124.66666666666669,143.5,23.50177298276314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351.0,-386.0,-4.930815412186378,4.0,0.9641833810888252,0.9446494464944648,1371.0,2108.0,0.0,0.0384615384615384,906.4230769230768,934.5384615384615,1.0,1.0,0.4553557118912375,1,Deinze teller 1,Nazareth,50.9598305,3.555502,1,114
75,2024,11,5760.0,5760.0,10150.0,15038.0,3080.0,2397.0,53.0,47.0,0.0,0.0,1.7621527777777777,2.610763888888889,720.0,8.672847222222222,0.95,18.4,81.81931878750001,66.4,65.000000024,0.98000002,82.0736111111111,143.0,0.0,0.0,0.0,16.258696673333333,3.0,0.855980323270034,0.0,0,-0.5000000000000004,0.8660254037844384,17223.0,25666.0,32315.666666666668,33494.333333333336,19296.835396855447,24718.0,36168.0,45517.0,47220.333333333336,26729.235922487576,2.893649193548387,4.455902777777778,5.4772924133811225,5.676988127240144,3.218284555774957,4.152889784946236,6.279166666666667,7.714863351254479,8.003331279868577,4.456769491117221,2755.0,2439.0,2324.6666666666665,2283.6666666666665,497.4538504558321,2193.0,1965.0,1849.6666666666667,1823.0,413.2521425635117,12.736760752688172,16.192083333333333,16.087213261648746,15.829727075866188,3.2992677296552877,71.8,130.0,94.86666666666666,83.11666666666667,30.91946528213797,14.399060055107526,17.27172289875,15.68412221990143,15.296446546936975,1.460032574183105,66.01612903225806,66.4263888888889,64.26264934289128,63.80397998805256,3.3986075370545192,130.0,221.0,155.0,160.5,57.71481612203231,0.0,1.0,0.6666666666666666,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,-7073.0,-9680.0,-4.06391353046595,-5.399999999999992,0.6749567761670435,0.6967796747309652,25188.0,41941.0,0.0,0.6551724137931034,23252.86206896552,32720.275862068964,1.0,1.0,0.7363921313850043,1,Nieuwpoort totem,Nieuwpoort,51.134995,2.74329,2,"63,66"
76,2024,11,5760.0,5760.0,17517.0,22315.0,2504.0,1991.0,67.0,69.0,0.0,0.0,3.041145833333333,3.8741319444444446,720.0,8.672847222222222,0.95,18.4,81.81931878750001,66.4,65.000000024,0.98000002,82.0736111111111,143.0,0.0,0.0,0.0,16.258696673333333,3.0,1.13973160154311,0.0,0,-0.5000000000000004,0.8660254037844384,29450.0,44276.0,55242.333333333336,56024.66666666666,32685.65817500595,37256.0,54403.0,69032.33333333333,70233.83333333333,41092.81356068641,4.947916666666667,7.686805555555556,9.363959826762246,9.497741188769416,5.451666652413847,6.259408602150538,9.444965277777778,11.699733049581836,11.905905577956991,6.851844717323266,2301.0,2027.0,1945.3333333333333,1933.6666666666667,402.75840566440496,1777.0,1526.0,1456.0,1442.1666666666667,361.12463222549655,12.736760752688172,16.192083333333333,16.087213261648746,15.829727075866188,3.2992677296552877,71.8,130.0,94.86666666666666,83.11666666666667,30.91946528213797,14.399060055107526,17.27172289875,15.68412221990143,15.296446546936975,1.4600325741831075,66.01612903225806,66.4263888888889,64.26264934289128,63.80397998805256,3.3986075370545024,130.0,221.0,155.0,160.5,57.71481612203231,0.0,1.0,0.6666666666666666,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,-11933.0,-14941.0,-4.06391353046595,-5.399999999999992,0.7849876764508178,0.7904767017393172,39832.0,66706.0,0.0,0.7586206896551724,40057.34482758621,49917.06896551724,1.0,1.0,0.7683339233944203,1,Nieuwpoort teller 1,Nieuwpoort,51.13397,2.75624,2,"64,65"
